order_id,customer_id,customer_name,customer_email,customer_phone,product_id,product_name,product_category,product_price,quantity,order_date,shipping_address,shipping_city,shipping_state,shipping_zip,total_price,payment_status,order_status,discount,sales_tax,promo_code
103,103,Samuel Harris MD,wzuniga@example.org,(934)233-6662x0224,3,T-shirt,Apparel,19.99,2,2025-07-02,"2319 Michael Landing Apt. 863
Oconnorstad, MN 95080",East Michaelborough,Washington,69999,33.3634182079471,Failed,Shipped,0.16549729344804656,2.8390031392490616,
104,104,Lindsey Garcia,iallen@example.net,621-846-7524,3,T-shirt,Apparel,19.99,3,2025-03-25,"75434 Pope Isle
Port David, WV 21432",South Kevinberg,South Dakota,88436,51.41399385806918,Failed,Pending,0.14267143808455585,4.949763538434283,
105,105,Kristen Bailey,hardingmichelle@example.net,305.462.6745,2,Smartphone,Electronics,499.99,2,2025-01-27,"147 Powell Canyon
Kimberlyborough, OK 17664",Lawrencetown,Vermont,48807,747.8053711232986,Paid,Pending,0.2521796724701508,60.599249554666535,
106,106,Ashley Jones,donald74@example.com,(768)566-1892,1,Laptop,Electronics,799.99,4,2025-03-22,"06142 Edwards Mews
Port Robert, ID 08696",Jamesfurt,Minnesota,96182,2345.7926789140465,Pending,Pending,0.26693062447216626,155.88626443335104,score
107,107,Laura Mitchell DDS,hryan@example.org,973-786-6197x403,1,Laptop,Electronics,799.99,1,2025-02-11,"PSC 9736, Box 0007
APO AP 20739",West Debrashire,Massachusetts,85905,737.55445084911,Paid,Shipped,0.07804541200626264,49.77743008093905,
108,108,Christopher Adams,charles67@example.net,(341)610-6970,4,Headphones,Electronics,59.99,1,2025-01-23,"50493 Joshua Islands Suite 741
Maldonadochester, NC 67135",New Nathan,Arizona,67187,43.548395763280496,Pending,Pending,0.2740724160146609,3.5971777375281553,
109,109,Jill Smith,hernandezlinda@example.com,(819)770-7515,2,Smartphone,Electronics,499.99,5,2025-05-04,"2386 Gutierrez Forge
Charlesberg, OH 20702",Lake Zachary,Tennessee,34344,1752.3736603134691,Failed,Pending,0.29903651660494435,167.4061517304214,political
110,110,Julian Richardson,sleblanc@example.com,597-277-9871,2,Smartphone,Electronics,499.99,4,2025-05-24,"360 Zavala Unions Apt. 588
East Angela, KS 47931",Scottmouth,Alaska,27718,1633.8631699493758,Paid,Cancelled,0.1830520760668335,128.1595446069761,
111,111,Kelsey Nelson,curtissteven@example.com,728-388-7461,2,Smartphone,Electronics,499.99,3,2025-10-17,"3242 Fernandez Club Suite 016
Jakeshire, MH 82275",Ginamouth,Oregon,45980,1324.179104825617,Pending,Cancelled,0.11719627404173616,117.23964364638574,significant
112,112,Stephen Porter DVM,freemanbrian@example.net,(417)656-5682x9728,4,Headphones,Electronics,59.99,1,2025-01-15,"158 Prince Ramp
New Jillport, AL 50339",Moorestad,Hawaii,69134,49.147623099856695,Pending,Cancelled,0.18073640440312233,2.817940406094192,
113,113,Katrina Jones,pwallace@example.net,+1-781-681-2891x70012,3,T-shirt,Apparel,19.99,5,2025-08-02,"310 Beth Tunnel
Solisburgh, AR 96130",Jacobville,Delaware,30167,87.97724087843157,Paid,Cancelled,0.11978748495816323,7.448402782415439,
114,114,Kyle Jones,april94@example.com,651-533-0950,4,Headphones,Electronics,59.99,2,2025-06-30,"3732 Wyatt Forges Apt. 094
West Mark, VT 93501",Michaelside,Texas,24235,106.4781364391537,Failed,Cancelled,0.11253428538795046,9.556729134416049,
115,115,Kevin Daniel,oquinn@example.com,(822)496-6982,2,Smartphone,Electronics,499.99,3,2025-07-14,"5575 Amanda River Apt. 590
New William, MP 32131",East Scott,South Carolina,34697,1420.5939409638463,Pending,Cancelled,0.052918431059390335,105.27370473777125,
116,116,Christopher Owen,julie04@example.com,+1-635-263-1734x9053,2,Smartphone,Electronics,499.99,2,2025-01-06,"96095 Carroll Inlet
South Jeffreymouth, ND 39714",North Robertmouth,New Mexico,37109,845.4740685241198,Pending,Cancelled,0.1545090216563133,68.64644371058358,Mrs
117,117,Ashley Wells,michael51@example.org,+1-339-657-3982x081,1,Laptop,Electronics,799.99,4,2025-09-24,"3232 Jay Turnpike
West Alicia, KS 14616",Boydtown,Arkansas,24754,2545.347436637853,Failed,Cancelled,0.20456898316296035,229.3546245675777,
118,118,Jenna Little,pjohnson@example.net,5934900302,3,T-shirt,Apparel,19.99,1,2025-03-06,"06196 Matthew Lakes
Grahammouth, IL 38419",Port Keith,Nebraska,75745,15.88337197041811,Paid,Pending,0.20543411853836355,1.2413463357731114,
119,119,Peter Brandt,hernandezstephanie@example.net,+1-361-769-8544x67465,4,Headphones,Electronics,59.99,4,2025-02-23,"80168 George Valley Apt. 405
Clinechester, UT 37056",East Jessicamouth,Georgia,12573,204.81427382651657,Pending,Shipped,0.14646493654560522,13.776239151884695,
120,120,Richard Wade,msmith@example.org,218-288-4016x8298,4,Headphones,Electronics,59.99,1,2025-08-16,"948 Schwartz Islands
Aguilarview, AL 71205",West Tammy,Oklahoma,42811,54.63512248247836,Failed,Pending,0.08926283576465492,3.424457252392802,keep
121,121,Patrick Crawford,amyedwards@example.com,(440)425-5662,3,T-shirt,Apparel,19.99,2,2025-09-09,"USNV Reeves
FPO AP 93728",Michaelchester,Kansas,90521,36.50933848010651,Paid,Pending,0.08680994296882172,3.0174921823794305,
122,122,Drew Jefferson,kenneth83@example.org,5595009999,2,Smartphone,Electronics,499.99,1,2025-07-18,"3332 Jones Rapids
North Andrewmouth, SC 08008",Sierraside,Minnesota,48214,413.0063826645383,Failed,Pending,0.1739707140852051,37.18614511616683,meeting
123,123,Barbara Gomez,stephensonangela@example.com,+1-531-678-8847x54515,2,Smartphone,Electronics,499.99,4,2025-09-05,"614 Carr Harbor
North Alejandra, AZ 42842",East Barbara,Nevada,20048,1707.0071219293507,Pending,Cancelled,0.14647936862269717,126.35048221548588,skill
124,124,Joseph Olson,evansjoshua@example.org,(930)816-0846x343,1,Laptop,Electronics,799.99,5,2025-07-17,"2747 Hughes Fords
Mendozaburgh, MO 17891",Quinnchester,Hawaii,74430,3729.1241968569207,Paid,Shipped,0.06770729712698383,274.2077962684381,
125,125,Jacob Reid,hicksbenjamin@example.org,490-204-1024,4,Headphones,Electronics,59.99,1,2025-03-04,"512 Hutchinson Mill Apt. 678
Baldwintown, WA 98725",Andersonburgh,Wisconsin,22862,44.62176779459075,Paid,Cancelled,0.2561799000734998,3.625208932539344,knowledge
126,126,Michael Anderson,ryandennis@example.net,+1-422-756-3166x6466,2,Smartphone,Electronics,499.99,5,2025-04-16,"353 Jon Forges Apt. 685
Mikeborough, AK 83708",Lake Bradleymouth,Montana,38371,1790.8791414418918,Paid,Cancelled,0.2836340161035653,127.5052316242828,
127,127,Amanda Esparza,brenda03@example.net,931.639.5115,1,Laptop,Electronics,799.99,5,2025-07-10,"57611 Manuel Pass Suite 970
South Mariaview, RI 58366",Patriciatown,Texas,27469,2967.09002862066,Pending,Cancelled,0.25821822057259197,268.8141288038299,crime
128,128,Nancy Obrien,danny91@example.com,217-545-2138x407,1,Laptop,Electronics,799.99,3,2025-05-09,"1016 Robles Street Apt. 055
Douglasborough, SD 66433",South Saraview,Georgia,29493,2174.66333882511,Pending,Cancelled,0.0938789489763999,208.3142802063792,
129,129,Erin Brown,harrisanthony@example.org,(234)284-8032x61594,3,T-shirt,Apparel,19.99,4,2025-07-03,"217 Martinez Center
South Adamchester, WI 27828",Derekberg,Ohio,52049,70.3239603577336,Pending,Cancelled,0.1205107509037818,3.948153290120935,
130,130,Chelsea Carr,ryan98@example.com,(754)661-5455,2,Smartphone,Electronics,499.99,1,2025-04-03,"194 Butler Lodge
South Lawrencechester, NY 13904",South Heatherview,Illinois,19757,445.36588218826444,Failed,Cancelled,0.10925042063188369,24.17768501776447,move
131,131,Chad Moore,kevinolson@example.org,+1-263-537-2499x4092,1,Laptop,Electronics,799.99,3,2025-05-11,"34987 Mccoy Brooks
Traceyhaven, DC 48790",New Joanhaven,Maryland,83203,1991.9949646750297,Failed,Pending,0.16999172294860784,146.48191415935952,
132,132,Michelle Wilson,schultzmelissa@example.org,+1-925-703-0713x65203,4,Headphones,Electronics,59.99,2,2025-02-07,"53693 Jones Creek
East Jose, NY 45776",Woodwardberg,Indiana,10056,105.92897341833718,Paid,Pending,0.11711140674831488,10.072528736063235,
133,133,Katherine Clark,bhorton@example.net,918.383.0524x84980,3,T-shirt,Apparel,19.99,1,2025-09-05,"39778 Ibarra Groves Apt. 193
Ivanburgh, NV 78492",South Candice,Florida,10817,16.810481437143235,Failed,Shipped,0.15905545587077355,1.6692921325358567,
134,134,Nicole Duncan,oferguson@example.org,504.909.1942x8956,2,Smartphone,Electronics,499.99,3,2025-02-04,"2624 Sarah Inlet
Christinaview, AZ 03678",West Karen,Maryland,39437,1383.9195303989743,Failed,Shipped,0.07736852710455919,92.89147926397992,
135,135,Heather Guerra,jjohnson@example.org,+1-582-952-2763,1,Laptop,Electronics,799.99,2,2025-02-27,"101 Michelle Circles
Markport, DC 65021",Ryanville,Pennsylvania,43775,1568.1789735638972,Pending,Pending,0.019875889971188852,121.9709093735431,
136,136,Terry Lawrence,williamali@example.org,859.952.2308,1,Laptop,Electronics,799.99,3,2025-04-05,"613 Jeremy Square Apt. 827
New Stacie, HI 59008",East Davidside,Arizona,80426,2258.3777287233156,Paid,Cancelled,0.0589975171675833,171.63436050320826,room
137,137,Jenny Green,andrea28@example.net,933-637-9849x2038,1,Laptop,Electronics,799.99,5,2025-04-17,"657 Ortiz Course Suite 027
New Jaime, MD 29470",Jasonland,Idaho,71789,3187.4912493560278,Failed,Shipped,0.20311722662632578,259.00385466550136,right
138,138,William Cortez,adam43@example.com,(380)653-5607,2,Smartphone,Electronics,499.99,2,2025-10-17,"394 Shannon Wall Apt. 778
Denniston, WY 51893",West Tracy,New Jersey,23871,816.2058577125712,Failed,Pending,0.18377781784378563,81.34562925995802,
139,139,Jessica Patterson MD,ppetersen@example.com,(506)244-4983x887,3,T-shirt,Apparel,19.99,2,2025-03-17,"Unit 6439 Box 9724
DPO AP 81530",Mariaberg,New York,81665,32.58024664348747,Paid,Cancelled,0.18508637710136377,1.8998158016536757,school
140,140,Alan Jenkins,patelkathleen@example.net,251.622.2095x4687,2,Smartphone,Electronics,499.99,2,2025-09-26,"6651 Bartlett Mountains
South Steve, DC 23773",East Rebecca,Alabama,87644,798.3659890860284,Pending,Pending,0.20161804327483707,42.56335337649523,along
141,141,James Todd,richard48@example.net,(208)912-4730x7162,3,T-shirt,Apparel,19.99,4,2025-07-25,"75544 Garner Track
Pattonfurt, MT 09965",Port Michellehaven,New Hampshire,62323,70.74961727508442,Pending,Shipped,0.1151873777503198,5.240790313261135,
142,142,Kara Howard,keithpearson@example.com,815-973-5945x7951,1,Laptop,Electronics,799.99,2,2025-04-08,"40901 Grant Spring Apt. 323
South Isabelburgh, AR 42447",North Anthony,Arizona,46991,1413.273564576716,Paid,Pending,0.11669298080181255,134.5862158995443,
143,143,Bobby Vincent,matthewsconnor@example.com,(994)216-9233x3656,1,Laptop,Electronics,799.99,5,2025-08-27,"2639 Brittany Row
West Gregoryfurt, TN 50906",North Charles,Michigan,18204,3574.5571144768646,Pending,Cancelled,0.10634955075016811,291.30801519744944,
144,144,Penny Combs,jackmccullough@example.org,631.660.5860,2,Smartphone,Electronics,499.99,5,2025-08-13,"4533 Martin Hill
Tinaville, OH 51728",Rodriguezport,Alabama,70385,2488.0037706989688,Pending,Cancelled,0.004778587292158331,132.95593292323838,
145,145,Tracy Frank,scott07@example.org,909.325.5674x53191,4,Headphones,Electronics,59.99,5,2025-08-21,"843 Matthew Plain Apt. 365
North Robert, NY 07457",Turnerchester,North Dakota,76633,287.1305250881239,Failed,Pending,0.042738706157279927,22.543014910852367,
146,146,Dennis Lee,gmedina@example.org,(948)827-1251x56367,3,T-shirt,Apparel,19.99,5,2025-06-20,"98703 Schwartz Ridge Suite 365
Torresland, TN 50779",Brownmouth,New Hampshire,63929,82.03412598952734,Failed,Cancelled,0.17924836428686997,6.153084184178954,old
147,147,Sarah Brown,nguyencindy@example.org,541.676.1748x3262,3,T-shirt,Apparel,19.99,3,2025-07-10,"990 Ramirez Lights Suite 005
Alexisland, IL 49142",New Jessica,New Jersey,94013,48.63508582122358,Failed,Pending,0.189009741183532,2.8626916149422366,
148,148,Nancy Howell,cody08@example.org,(344)247-1925,2,Smartphone,Electronics,499.99,1,2025-03-11,"588 Rhodes Ranch Apt. 024
New Rachelstad, AS 88320",West Cynthia,Arizona,16201,443.2357410304907,Failed,Shipped,0.11351078815478169,30.61997114835359,
149,149,Stephanie Taylor,jacksonjustin@example.net,801.717.7480,3,T-shirt,Apparel,19.99,1,2025-09-28,"520 Garcia Valley
Heiditown, MP 37268",East Glenn,New Mexico,99719,18.53419272066591,Paid,Cancelled,0.07282677735538214,1.1616169610917275,
150,150,Steven Scott,philipwilliams@example.net,(284)580-8199,2,Smartphone,Electronics,499.99,2,2025-07-10,"135 Potter Estates Apt. 858
Lynnstad, AS 07497",Haynesland,North Carolina,55310,702.9082373155502,Paid,Cancelled,0.29707770423853463,47.72773909241551,
151,151,Ryan Rich,adammurphy@example.org,689-492-8035x8366,4,Headphones,Electronics,59.99,2,2025-08-18,"USNS Smith
FPO AA 04155",South Jasmine,Maine,81881,96.43410116952586,Pending,Shipped,0.19624853167589715,6.58427738910681,
152,152,James Morgan,kaitlynwillis@example.com,001-548-305-2202x7930,1,Laptop,Electronics,799.99,2,2025-01-14,"0117 Garner Fields Apt. 397
Port Kaitlyntown, AL 15411",South Jenniferton,Vermont,55590,1439.355339016931,Paid,Pending,0.10039166801026823,131.21571580249017,
153,153,Kathryn Cook,sherritownsend@example.com,001-795-658-5388x950,4,Headphones,Electronics,59.99,2,2025-01-05,"308 Williams Ranch Apt. 727
West Tracyshire, KY 45873",East Ryan,Washington,45921,97.80742584909308,Pending,Shipped,0.18480225163282982,5.635259793271493,together
154,154,James Martinez,james82@example.com,+1-771-265-0541,4,Headphones,Electronics,59.99,1,2025-07-31,"09395 Wang Mountains Apt. 464
East Robertville, WV 57573",Hensleyville,Tennessee,49460,57.390393220480284,Failed,Shipped,0.043334001992327384,3.972270756117731,
155,155,Kenneth Wagner,natalie60@example.org,508.483.1368x301,2,Smartphone,Electronics,499.99,2,2025-07-15,"133 Nicole Loaf
Port Lawrenceberg, AS 27794",Port Richardburgh,Virginia,52373,911.0327083310873,Pending,Shipped,0.08894907065032572,78.97818342729691,
156,156,Scott Smith,haroldcastro@example.com,(581)384-9340,4,Headphones,Electronics,59.99,4,2025-05-22,"261 Zhang Junction
West Thomas, CT 88894",New Pamelaport,New Hampshire,42309,226.4303645178254,Pending,Pending,0.0563828783221145,11.593367751500281,situation
157,157,Robert Luna,claudiawelch@example.com,001-548-625-5891,1,Laptop,Electronics,799.99,1,2025-05-23,"838 Carrie Coves Apt. 683
East Steventown, OH 08172",Barbermouth,New Jersey,40364,564.883134785843,Pending,Shipped,0.29388725510838515,44.41508823093409,
158,158,Erika Braun,gruiz@example.org,001-951-428-4755x73846,3,T-shirt,Apparel,19.99,4,2025-09-24,"64172 Alan Knoll Apt. 251
Port Marcusmouth, IA 80329",South Zacharyside,Maryland,85564,58.325307184124625,Paid,Pending,0.2705689446707775,4.891321085623727,pattern
159,159,Shelby King,brian74@example.org,001-260-730-5287,2,Smartphone,Electronics,499.99,2,2025-10-21,"77522 Rebecca Heights Suite 469
Rodriguezmouth, WA 78239",Markberg,Oklahoma,36775,831.183285770036,Paid,Cancelled,0.16880009023176853,70.32359730261878,evidence
160,160,Matthew Hernandez,reillysavannah@example.com,862-836-6663,1,Laptop,Electronics,799.99,2,2025-07-23,"Unit 8772 Box 2557
DPO AP 45650",Lake Christopher,Washington,49767,1501.4037541897187,Paid,Shipped,0.061610923767972954,126.30060819957221,
161,161,Christian Holden,xjohnson@example.org,(551)558-4960x616,2,Smartphone,Electronics,499.99,1,2025-04-12,"927 Mitchell View
North Jessicaview, HI 74632",South James,Mississippi,83384,412.8542974026885,Pending,Shipped,0.17427489069243696,35.99402363171378,ground
162,162,James Hayes,linda68@example.org,001-819-743-9590,3,T-shirt,Apparel,19.99,2,2025-04-01,"7001 Bright Mews Apt. 034
East Daniel, WA 88501",West Sheila,North Dakota,77788,33.239081163593625,Pending,Pending,0.16860727454743293,3.020148936467697,if
163,163,Marcus Castillo,mcdonaldbrittany@example.net,673-208-4525x0191,1,Laptop,Electronics,799.99,3,2025-03-21,"18911 Contreras Rapids Suite 544
Philipbury, NE 16929",Perryview,Arkansas,08021,1784.9276575749277,Pending,Cancelled,0.25627084606268935,111.66368059797875,
164,164,Mary Cross,susan76@example.com,757.970.8665,1,Laptop,Electronics,799.99,4,2025-05-06,"8248 Tyler Fords
Gonzalezland, WV 29685",Maryborough,Louisiana,25606,2556.1721260286185,Pending,Shipped,0.20118622544387482,136.83043519596504,
165,165,Alexandria Hoffman,gerald72@example.org,209.943.9644x47123,4,Headphones,Electronics,59.99,2,2025-06-23,"056 Olson Place Suite 155
Hallborough, MS 73620",Sanchezhaven,Missouri,21308,106.24578337908984,Failed,Pending,0.11447088365486052,7.182929014036623,matter
166,166,Nicolas Chambers,michael39@example.net,536-930-2347x7489,1,Laptop,Electronics,799.99,5,2025-02-18,"653 Smith Islands Suite 877
West Meghan, VT 62173",Charlesside,Kentucky,80902,3830.0579275548052,Pending,Cancelled,0.04247354903066144,284.84412988903847,
167,167,Annette Olson,matthew06@example.net,001-217-219-4807,1,Laptop,Electronics,799.99,4,2025-05-30,"780 Tracy Track Apt. 471
Mendezchester, SC 89047",Bryanfurt,Minnesota,51689,2725.4499463826646,Pending,Shipped,0.14828624533348397,226.9240334337736,
168,168,Christina Hamilton,ambermiller@example.net,2589911067,2,Smartphone,Electronics,499.99,5,2025-03-22,"277 Michael Fall Suite 753
Rogersberg, MT 53388",Loriside,South Carolina,10177,1896.658148758938,Failed,Pending,0.24132156692776333,185.55086459756652,fire
169,169,Debbie Baker,tgriffin@example.net,789-534-2950,2,Smartphone,Electronics,499.99,5,2025-06-27,"656 Martin Skyway
Henryville, MH 30882",Connermouth,Maryland,64186,1776.6018672416724,Failed,Shipped,0.2893450400041311,148.12950922225812,
170,170,Justin Webb,austin18@example.org,+1-339-591-3917,2,Smartphone,Electronics,499.99,3,2025-01-23,"10420 Smith Rapids Apt. 367
Port Paul, LA 85478",North Susanland,Connecticut,84222,1156.5553971162162,Paid,Pending,0.22894764754214003,109.45268522644588,
171,171,Austin Floyd,emilyreyes@example.net,3709331709,2,Smartphone,Electronics,499.99,5,2025-01-26,"2844 Rebecca Mountain
South Georgeside, ME 16926",Alanstad,Maryland,68950,1842.670559913017,Pending,Pending,0.26291703437548064,150.97968924673847,together
172,172,Antonio Williams,dixonjennifer@example.org,(713)452-0303x472,4,Headphones,Electronics,59.99,5,2025-04-12,"4756 Crystal Cliffs Apt. 874
New Emilyview, WA 05367",Millerville,Oregon,64325,286.2437801224564,Paid,Shipped,0.0456950154277165,16.219875222757572,
173,173,Douglas Alvarado,lori40@example.com,3649914306,2,Smartphone,Electronics,499.99,4,2025-01-07,"811 Ashley Lake Suite 727
Michelleshire, VA 44464",New Jessicaport,Vermont,07754,1625.0625225916506,Failed,Shipped,0.18745248775392975,121.26052562384653,blue
174,174,Mary Lucas,drussell@example.com,001-663-865-3064,3,T-shirt,Apparel,19.99,5,2025-07-23,"189 Chambers Mountains
New Aprilshire, AK 14783",Kathryntown,South Dakota,14421,79.50581170453302,Failed,Cancelled,0.20454415503218584,5.1192271728353065,
175,175,Joshua Durham,jodi98@example.net,6366864119,4,Headphones,Electronics,59.99,3,2025-10-12,"937 Sabrina Mountain Apt. 498
Johnberg, AK 77984",New Joshuachester,Florida,83174,148.03330291297496,Failed,Cancelled,0.1774556708730625,10.943427385056482,
176,176,Megan Rogers,robert53@example.org,001-997-914-3148,3,T-shirt,Apparel,19.99,3,2025-06-22,"0502 Nicholas Corner Apt. 915
Freemanshire, GU 90797",North Jay,New Mexico,21915,47.306112341568166,Pending,Cancelled,0.21117037949694573,3.8388047189005112,main
177,177,Melody Hays,josephlong@example.net,501-924-7918x539,1,Laptop,Electronics,799.99,2,2025-01-21,"1548 Jeremy Harbors Suite 334
Thomaschester, WA 49327",New Paulmouth,Georgia,26452,1455.8101730377464,Paid,Cancelled,0.09010726819226085,111.06644625500564,
